21,0.032778,0.985473,0.165965
6896,0.102484,0.960081,0.203076
6912,0.090887,0.982543,0.177806
6927,0.047427,0.999512,0.153269
6943,0.023988,0.971556,0.123848
6959,0.014832,0.923823,0.118721
6974,0.038516,0.908808,0.138009
6990,0.040225,0.909785,0.141061
7006,0.043399,0.913569,0.144601
7021,0.049014,0.917842,0.149484
7037,0.069767,0.921992,0.159617
7052,0.099921,0.95947,0.203565
7068,0.125435,0.999634,0.258011
7084,0.138009,1.034792,0.28438
7099,0.142038,1.079839,0.297076
7115,0.139352,1.029909,0.268632
7131,0.185863,0.935421,0.205762
7146,0.190747,0.98999,0.221388
7162,0.200391,1.020387,0.236526
7177,0.166331,0.999756,0.231032
7193,0.138253,0.942746,0.229811
7209,0.134347,0.933223,0.223219
7224,0.133126,0.932857,0.224196
7240,0.155344,0.948605,0.21797
7256,0.14277,0.976927,0.226515
7271,0.128731,1.008912,0.238723
7287,0.079167,1.044192,0.244094
7302,0.084905,1.036867,0.247513
7318,0.085027,1.023805,0.25557
7334,0.108832,1.001831,0.270219
7349,0.100531,1.018678,0.271074
7365,0.096136,1.006348,0.264359
7382,0.088323,1.004395,0.280474
7396,0.097235,0.956174,0.274736
7412,0.112861,0.970701,0.280107
7427,0.118721,0.975218,0.281328
7443,0.104071,0.990234,0.275835
7459,0.109809,0.989623,0.278276
7474,0.106269,0.991088,0.276811
7490,0.121528,0.966917,0.269609
7505,0.124458,0.953855,0.269853
7521,0.131295,0.956418,0.26204
7537,0.133614,0.921504,0.235793
7552,0.112373,0.909052,0.251297
7568,0.110786,0.896478,0.241775
7584,0.126412,0.932369,0.242996
7599,0.13923,0.982787,0.263505
7615,0.150827,0.989745,0.264359
7631,0.161692,0.979979,0.257645
7646,0.169505,0.9718,0.257645
7662,0.197095,0.945797,0.255326
7677,0.163889,0.930416,0.254349
7693,0.204053,0.922725,0.256424
7709,0.189282,0.93066,0.253372
7724,0.177684,0.94299,0.251419
7740,0.133492,0.97473,0.259598
7755,0.007508,0.965086,0.196728
7771,0.038149,0.995605,0.224562
7787,0.126656,1.026491,0.294146
7802,0.153879,0.949094,0.297076
7818,0.164011,0.8684,0.2773
7834,0.113105,0.903803,0.250809
7851,0.067936,0.949216,0.244583
7865,0.042544,0.992065,0.249832
7880,0.100897,0.991699,0.268022
7896,0.125557,0.948605,0.28731
7913,0.09516,0.939816,0.275835
7928,0.120063,0.947384,0.234084
7943,0.084051,0.980956,0.260209
7959,0.109565,0.953122,0.270341
7974,0.094061,0.926631,0.290118
7990,0.069767,0.933956,0.304523
8006,0.03644,0.932613,0.380211
8021,0.099799,0.992675,0.341635
8037,0.125801,0.978636,0.417201
8052,0.090521,1.010865,0.404261
8068,-0.001892,0.973143,0.384728
8084,-0.037417,0.915522,0.3243
8099,-0.006897,0.862296,0.324178
8115,0.000549,0.869865,0.369346
8130,0.018251,0.997803,0.37191
8146,0.03998,0.987792,0.33724
8162,-0.056217,0.904657,0.35311
8177,-0.050967,0.956662,0.316487
8193,-0.018495,1.027101,0.325154
8209,-0.002014,1.03406,0.365562
8224,0.021791,1.057865,0.346396
8240,0.030825,0.99939,0.335775
8256,0.040835,0.992675,0.340048
8271,0.053775,0.97766,0.324055
8287,0.058414,0.968016,0.32491
8303,0.059635,0.968382,0.328694
8318,0.066227,0.968992,0.336385
8334,0.090521,0.979491,0.350668
8349,0.098456,0.960447,0.354575
8365,0.102728,0.9342,0.345053
8380,0.142526,0.874016,0.3149
8396,0.085882,0.893548,0.321492
8412,0.12336,0.987792,0.352744
8427,0.100165,0.983031,0.363609
8444,0.140939,0.89599,0.348349
8459,0.132638,0.891839,0.348837
8474,0.130806,0.870109,0.33785
8490,0.123482,0.882561,0.340902
8505,0.131539,0.945675,0.369468
8521,0.141671,0.980223,0.393151
8537,0.147531,0.966307,0.382897
8554,0.124214,0.930049,0.377281
8568,0.113715,0.932369,0.398889
8584,0.124336,0.965696,0.412073
8599,0.144357,1.001343,0.424281
8615,0.137643,1.044558,0.427577
8630,0.128853,1.061649,0.395959
8646,0.142892,1.045657,0.337972
8662,0.140817,1.047,0.288653
8677,0.151926,1.022584,0.269243
8693,0.157419,1.030031,0.254593
8709,0.160227,1.015748,0.226637
8724,0.178539,1.115119,0.156443
8740,0.164988,1.00061,0.085882
8755,0.118477,0.987914,0.001526
8771,0.135323,0.982299,-0.052554
8787,0.147043,1.006348,-0.095282
8802,0.120918,1.00061,-0.059513
8818,0.118721,1.002686,-0.067936
8834,0.153147,0.992187,-0.172069
8851,0.184765,1.024049,-0.197339
8865,0.143136,0.9906,-0.276445
8881,0.123115,0.870964,-0.295367
8896,0.137032,0.783678,-0.327596
8912,0.108588,0.738754,-0.390832
8927,0.107245,0.731185,-0.396814
8943,0.109931,0.719954,-0.41952
8959,0.123604,0.707868,-0.457609
8975,0.147287,0.72093,-0.615943
8990,0.132271,0.758896,-0.613502
9005,0.116035,0.829213,-0.543917
9022,0.150827,0.859244,-0.591284
9037,0.185131,0.942135,-0.612281
9052,0.20271,0.95532,-0.620949
9068,0.141549,0.623146,-0.58872
9084,0.097357,0.265458,-0.95886
9099,0.026064,0.169627,-0.944333
9115,0.016175,0.247391,-0.818959
9130,0.028017,0.368003,-0.78966
9146,0.048282,0.58872,-0.771959
9162,0.049869,0.684307,-0.76146
9177,0.058658,0.708722,-0.780382
9193,0.066593,0.633889,-0.803943
9209,0.066349,0.625954,-0.817372
9224,0.084295,0.646829,-0.856437
9240,0.142648,0.715315,-0.962766
9255,0.069523,0.641458,-0.918208
9271,0.068425,0.615089,-0.902704
9287,0.050113,0.564793,-0.831044
9302,0.04877,0.557712,-0.816639
9318,0.055484,0.61338,-0.793933
9334,0.098212,0.660136,-0.850455
9349,0.074284,0.650613,-0.854361
9365,0.055484,0.543063,-0.80846
9381,0.076482,0.580541,-0.816883
9396,0.080022,0.587377,-0.818592
9412,0.089056,0.60398,-0.802234
9427,0.096869,0.637551,-0.78612
9443,0.089422,0.62693,-0.784289
9459,0.076482,0.59165,-0.787463
9474,0.063542,0.584447,-0.782457
9490,0.060978,0.582128,-0.778307
9507,0.068303,0.58811,-0.801624
9521,0.09516,0.624367,-0.830434
9537,0.085393,0.62632,-0.823476
9552,0.084295,0.624367,-0.823964
9568,0.081975,0.62571,-0.822743
9584,0.080632,0.628029,-0.823231
9599,0.08051,0.630226,-0.825795
9615,0.07697,0.632302,-0.826039
9630,0.074284,0.625587,-0.808948
9662,0.085027,0.67686,-0.798328
9678,0.080754,0.520478,-0.975584
9693,0.075261,0.436245,-0.962888
9709,0.040347,0.358115,-0.994629
9724,0.051944,0.304889,-0.95886
9740,0.057804,0.185131,-0.911494
9755,0.054874,0.226149,-0.8684
9771,0.06989,0.22151,-0.920649
9787,0.100531,0.126534,-0.956296
9802,0.069279,-0.047549,-1.0282
9818,0.041079,-0.085393,-0.966429
9834,0.062443,0.0141,-0.930904
9851,0.059879,0.072941,-0.897088
9865,0.059147,0.10456,-0.917109
9880,0.047916,0.095526,-0.907709
9896,0.047916,0.072087,-0.896966
9912,0.084417,0.00531,-0.922359
9927,0.069401,-0.1551,-0.920283
9943,0.034731,-0.294879,-0.952756
9959,-0.019227,-0.472746,-0.935909
9974,-0.010926,-0.567601,-0.968138
9990,-0.024599,-0.577855,-0.973143
10006,-0.027284,-0.568089,-0.96533
10021,0.023134,-0.646463,-0.973875
10038,-0.01117,-0.693829,-0.969114
10052,-0.001404,-0.655008,-0.965452
10068,-0.040835,-0.566868,-0.798816
10084,-0.045962,-0.437954,-0.75499
10099,-0.045718,-0.391198,-0.657084
10115,-0.019716,-0.393884,-0.599585
10130,-0.032412,-0.424525,-0.6616
10146,0.020204,-0.535372,-0.738998
10162,0.038516,-0.768541,-0.608497
10177,-0.015565,-0.879387,-0.64451
10193,-0.056949,-1.001221,-0.625832
10209,-0.055851,-1.001099,-0.627174
10224,-0.023256,-0.994995,-0.670878
10240,0.067326,-0.998535,-0.696026
10255,0.048282,-0.983031,-0.731063
10271,0.018861,-0.990234,-0.677471
10287,-0.006775,-0.995971,-0.611671
10302,0.005677,-0.902338,-0.560398
10318,0.044619,-0.837148,-0.581273
10334,0.060367,-0.815296,-0.582616
10349,0.055851,-0.875237,-0.601294
10365,0.058658,-0.906122,-0.533297
10381,-0.01349,-0.902948,-0.585424
10396,-0.016419,-0.902948,-0.588354
10412,-0.017396,-0.885125,-0.583715
10427,-0.037783,-0.85314,-0.580663
10443,0.006775,-0.882195,-0.579076
10459,0.02704,-0.962766,-0.554538
10474,0.006165,-0.989745,-0.574193
10490,0.002991,-0.888299,-0.542697
10505,-0.002136,-0.79259,-0.524385
10521,0.0517,-0.74266,-0.497284
10537,0.040103,-0.754868,-0.557834
10552,0.055973,-0.765244,-0.583837
10571,0.067204,-0.801746,-0.603491
10584,0.062077,-0.879998,-0.62571
10599,0.037905,-0.947018,-0.628151
10615,0.054752,-0.824818,-0.627052
10630,0.039492,-0.792224,-0.591284
10646,0.025209,-0.747421,-0.581884
10662,0.023012,-0.77086,-0.591406
10677,0.067448,-0.875114,-0.586034
10693,0.013734,-0.864738,-0.615577
10709,0.0235,-0.832387,-0.610816
10724,-0.057438,-0.785509,-0.727767
10740,0.026552,-0.783312,-0.62339
10755,-0.009949,-0.796618,-0.601538
10771,-0.001282,-0.854239,-0.585912
10787,0.039492,-0.90014,-0.579564
10803,0.038393,-0.908198,-0.586156
10818,0.039004,-0.855582,-0.570042
10834,0.03998,-0.841055,-0.566014
10851,0.042422,-0.836416,-0.56406
10865,0.042544,-0.82372,-0.562107
10880,0.036929,-0.805652,-0.568943
10896,0.03351,-0.761094,-0.593725
10912,0.039126,-0.710187,-0.623512
10927,0.003845,-0.708112,-0.617286
10943,-0.028261,-0.697857,-0.533907
10959,0.051944,-0.810413,-0.583349
10974,0.103705,-0.905756,-0.518403
10990,0.049502,-0.805774,-0.536837
11005,-0.01056,-0.932735,-0.456388
11021,0.037295,-0.875237,-0.476286
11037,0.037417,-0.829824,-0.502167
11053,-0.001404,-0.802356,-0.450284
11068,-0.015809,-0.853995,-0.45004
11084,-0.013001,-0.885491,-0.448331
11100,0.027284,-0.866691,-0.437344
11116,0.033877,-0.866569,-0.426479
11131,-0.000061,-0.903314,-0.427211
11146,-0.000305,-0.908442,-0.420253
11162,0.024721,-0.865226,-0.440762
11177,0.018006,-0.869011,-0.416468
11193,0.017274,-0.862296,-0.401331
11209,-0.071232,-0.847403,-0.401453
11224,-0.051944,-0.902582,-0.369224
11240,-0.10517,-1.047244,-0.309894
11255,-0.159983,-0.98181,-0.141427
11271,-0.092962,-0.900262,-0.012269
11287,-0.047061,-0.765733,0.031313
11302,0.046573,-0.910151,0.113471
11318,0.031435,-1.240371,0.13691
11334,0.012391,-1.295794,0.125435
11349,-0.067326,-1.3008,0.322713
11365,0.01471,-1.38308,0.24971
11380,0.041567,-1.287982,0.196118
11396,0.028993,-1.100104,0.339071
11412,-0.001892,-0.976805,0.412318
11427,-0.022523,-0.779528,0.433437
11443,0.009217,-0.684795,0.462247
11459,0.000183,-0.678447,0.547824
11474,0.0423,-0.686748,0.463468
11490,0.047183,-0.67918,0.446866
11505,0.010926,-0.746933,0.540499
11521,0.006653,-0.93652,0.60398
11537,-0.003113,-1.116096,0.58811
11553,-0.002869,-0.980101,0.54111
11568,-0.04523,-0.836782,0.580175
11584,-0.081609,-0.806995,0.589086
11599,-0.074284,-0.705426,0.668925
11615,-0.060245,-0.651468,0.676738
11632,0.085882,-0.533785,0.815785
11646,0.05231,-0.550632,0.878411
11662,0.064274,-0.594336,0.875237
11677,0.027529,-0.642923,0.822743
11693,0.08991,-0.751328,0.778795
11709,0.045596,-0.623146,0.857779
11724,-0.039248,-0.426112,0.953244
11740,-0.025697,-0.354819,0.951779
11755,0.016053,-0.427089,0.852896
11771,0.042666,-0.535982,0.758652
11787,0.033022,-0.602393,0.732528
11802,0.076238,-0.661356,0.753525
11818,0.068913,-0.641335,0.868766
11834,0.044986,-0.649148,0.869987
11851,0.025209,-0.570775,0.85314
11865,0.032045,-0.517793,0.863151
11880,0.025941,-0.49765,0.848135
11896,0.038516,-0.456144,0.83373
11912,0.043765,-0.474455,0.832875
11927,-0.009461,-0.490692,0.87194
11943,0.016297,-0.520234,0.832875
11959,0.026064,-0.506928,0.818592
11974,0.013612,-0.451993,0.830922
11990,0.00763,-0.430507,0.836294
12006,-0.000794,-0.38839,0.841177
12021,0.026552,-0.410609,0.82787
12037,0.043399,-0.480315,0.828847
12052,0.041567,-0.535128,0.839468
12068,0.030947,-0.547336,0.858146
12084,0.023744,-0.521943,0.779161
12099,0.01117,-0.489959,0.78087
12115,0.020082,-0.49179,0.779528
12131,0.030336,-0.498016,0.776476
12146,0.03937,-0.506073,0.773424
12163,0.044986,-0.536227,0.784166
12178,0.014588,-0.559299,0.858512
12193,-0.001282,-0.609962,0.90893
12209,-0.002747,-0.598975,0.927364
12225,0.027651,-0.555271,0.873405
12240,0.063542,-0.508393,0.837881
12255,0.02643,-0.472136,0.832021
12271,0.047916,-0.463834,0.820668
12287,0.089666,-0.483245,0.846548
12302,0.060367,-0.537936,0.895379
12318,0.033388,-0.534273,0.926753
12334,0.030092,-0.534395,0.938473
12349,0.022523,-0.524751,0.936275
12365,0.045474,-0.466642,0.882805
12380,0.059025,-0.419642,0.893304
12396,0.050967,-0.332113,0.929561
12412,0.053287,-0.28377,0.903559
12427,0.057926,-0.286944,0.903437
12443,0.029482,-0.290728,0.973753
12459,0.027773,-0.298785,0.986449
12474,0.043765,-0.300494,0.956907
12490,0.064274,-0.335653,0.964964
12505,0.092108,-0.350546,0.9436
12521,0.098456,-0.348837,1.003174
12537,0.045962,-0.181957,1.000977
12552,-0.07111,0.036318,1.007203
12568,0.052432,0.032778,0.967405
12585,0.074895,0.091375,0.975096
12599,0.031557,0.08576,0.995971
12615,0.024599,0.051578,1.04761
12630,0.017152,0.037783,1.048465
12646,0.074406,0.107367,0.989013
12662,0.12104,0.262772,0.902948
12677,0.122993,0.271196,0.829091
12694,0.069157,0.377525,0.89306
12709,0.026064,0.515229,0.942013
12725,0.06696,0.74266,0.913569
12740,0.093695,0.820057,0.854361
12755,0.086492,0.816883,0.8214
12771,0.077336,0.812611,0.811268
12787,0.05817,0.810047,0.796374
12802,0.030336,0.741683,0.783434
12818,-0.041323,0.530367,0.69798
12834,-0.05231,0.366172,0.628639
12852,-0.005188,0.392785,0.621803
12865,0.050601,0.504486,0.592626
12880,0.078435,0.472624,0.475798
12896,0.121162,0.597143,0.20857
12912,0.126289,0.938839,0.330281
12927,0.116401,1.051639,0.351279
12943,0.115669,1.211561,0.402429
12959,0.107856,1.113044,0.330526
12974,0.109809,1.092291,0.313679
12990,0.077825,1.133919,0.355063
13005,0.027529,1.11927,0.368736
13021,-0.027162,1.024049,0.357139
13037,-0.02936,0.929073,0.348349
13053,-0.045352,0.876824,0.357383
13068,-0.091497,0.839712,0.358481
13084,-0.105048,0.863029,0.371666
13099,-0.105536,0.899286,0.39718
13115,-0.094671,0.833608,0.402185
13130,-0.087102,0.763291,0.388879
13146,-0.100653,0.778307,0.363975
13162,-0.121284,0.835073,0.352011
13177,-0.095648,0.868522,0.352988
13193,-0.097113,0.869011,0.35311
13209,-0.068303,0.892449,0.343466
13225,-0.050967,0.92419,0.348227
13240,-0.050601,0.891229,0.35665
13256,-0.030458,0.896112,0.380455
13271,-0.037905,0.925411,0.406336
13287,-0.042788,0.943844,0.419398
13302,-0.021547,0.943478,0.402796
13318,-0.008362,0.993408,0.417933
13334,-0.005555,1.025026,0.430874
13349,-0.0141,1.017213,0.422816
13365,-0.003357,0.948361,0.372032
13381,-0.007019,0.928584,0.339803
13396,-0.008851,0.926631,0.338094
13412,-0.009217,0.92712,0.337484
13427,-0.007264,0.926875,0.3337
13443,-0.008484,0.924678,0.327962
13459,-0.008484,0.926265,0.325765
13474,-0.020326,0.929805,0.333578
13490,-0.040347,0.925777,0.352499
13506,-0.041934,0.895257,0.361167
13521,-0.044497,0.884026,0.368248
13537,-0.062565,0.894281,0.370689
13552,-0.049625,0.891229,0.383141
13568,-0.041079,0.93359,0.399866
